month,Features,No,score,F1,AUC
12,['PD-1'],1,0.8,0.888888888888889,0.5
12,['PD-1'],2,0.6,0.7499999999999999,0.5
12,['PD-1'],3,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],4,0.6666666666666666,0.8,0.5
12,['PD-1'],5,0.8,0.888888888888889,0.5
12,['PD-1'],6,0.6666666666666666,0.8,0.5
12,['PD-1'],7,0.6,0.7499999999999999,0.5
12,['PD-1'],8,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],9,0.8,0.888888888888889,0.5
12,['PD-1'],10,0.9333333333333333,0.9655172413793104,0.5
12,['PD-1'],11,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],12,0.6,0.7499999999999999,0.5
12,['PD-1'],13,0.6666666666666666,0.8,0.5
12,['PD-1'],14,0.5333333333333333,0.6956521739130436,0.5
12,['PD-1'],15,0.5333333333333333,0.6956521739130436,0.5
12,['PD-1'],16,0.6666666666666666,0.8,0.5
12,['PD-1'],17,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],18,0.4666666666666667,0.6363636363636364,0.5
12,['PD-1'],19,0.9333333333333333,0.9655172413793104,0.5
12,['PD-1'],20,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],21,0.5333333333333333,0.6956521739130436,0.5
12,['PD-1'],22,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],23,0.6666666666666666,0.8,0.5
12,['PD-1'],24,0.6666666666666666,0.8,0.5
12,['PD-1'],25,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],26,0.8,0.888888888888889,0.5
12,['PD-1'],27,0.5333333333333333,0.6956521739130436,0.5
12,['PD-1'],28,0.9333333333333333,0.9655172413793104,0.5
12,['PD-1'],29,0.6,0.7499999999999999,0.5
12,['PD-1'],30,0.6666666666666666,0.8,0.5
12,['PD-1'],31,0.6666666666666666,0.8,0.5
12,['PD-1'],32,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],33,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],34,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],35,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],36,0.6666666666666666,0.8,0.5
12,['PD-1'],37,0.6,0.7499999999999999,0.5
12,['PD-1'],38,0.8,0.888888888888889,0.5
12,['PD-1'],39,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],40,0.6666666666666666,0.8,0.5
12,['PD-1'],41,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],42,0.6,0.7499999999999999,0.5
12,['PD-1'],43,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],44,0.6666666666666666,0.8,0.5
12,['PD-1'],45,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],46,0.8,0.888888888888889,0.5
12,['PD-1'],47,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],48,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],49,0.8,0.888888888888889,0.5
12,['PD-1'],50,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],51,0.5333333333333333,0.6956521739130436,0.5
12,['PD-1'],52,0.8,0.888888888888889,0.5
12,['PD-1'],53,0.6666666666666666,0.8,0.5
12,['PD-1'],54,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],55,0.4666666666666667,0.6363636363636364,0.5
12,['PD-1'],56,0.9333333333333333,0.9655172413793104,0.5
12,['PD-1'],57,0.6666666666666666,0.8,0.5
12,['PD-1'],58,0.6,0.7499999999999999,0.5
12,['PD-1'],59,0.8,0.888888888888889,0.5
12,['PD-1'],60,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],61,0.6666666666666666,0.8,0.5
12,['PD-1'],62,0.9333333333333333,0.9655172413793104,0.5
12,['PD-1'],63,0.6,0.7499999999999999,0.5
12,['PD-1'],64,0.6666666666666666,0.8,0.5
12,['PD-1'],65,0.8,0.888888888888889,0.5
12,['PD-1'],66,0.6666666666666666,0.8,0.5
12,['PD-1'],67,0.6666666666666666,0.8,0.5
12,['PD-1'],68,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],69,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],70,0.6666666666666666,0.8,0.5
12,['PD-1'],71,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],72,0.6666666666666666,0.8,0.5
12,['PD-1'],73,0.6666666666666666,0.8,0.5
12,['PD-1'],74,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],75,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],76,0.6666666666666666,0.8,0.5
12,['PD-1'],77,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],78,0.6,0.7499999999999999,0.5
12,['PD-1'],79,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],80,0.4666666666666667,0.6363636363636364,0.5
12,['PD-1'],81,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],82,0.9333333333333333,0.9655172413793104,0.5
12,['PD-1'],83,0.8,0.888888888888889,0.5
12,['PD-1'],84,0.6,0.7499999999999999,0.5
12,['PD-1'],85,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],86,0.6666666666666666,0.8,0.5
12,['PD-1'],87,0.5333333333333333,0.6956521739130436,0.5
12,['PD-1'],88,0.8666666666666667,0.9285714285714286,0.5
12,['PD-1'],89,0.6,0.7499999999999999,0.5
12,['PD-1'],90,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],91,0.6666666666666666,0.8,0.5
12,['PD-1'],92,0.8,0.888888888888889,0.5
12,['PD-1'],93,0.6666666666666666,0.8,0.5
12,['PD-1'],94,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],95,0.7333333333333333,0.846153846153846,0.5
12,['PD-1'],96,0.6,0.7499999999999999,0.5
12,['PD-1'],97,0.6666666666666666,0.8,0.5
12,['PD-1'],98,0.8,0.888888888888889,0.5
12,['PD-1'],99,0.8,0.888888888888889,0.5
12,['PD-1'],100,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],1,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],2,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],3,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],4,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],5,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],6,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],7,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],8,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],9,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],10,0.9333333333333333,0.9655172413793104,0.5
12,['GAL 9 TC'],11,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],12,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],13,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],14,0.5333333333333333,0.6956521739130436,0.5
12,['GAL 9 TC'],15,0.5333333333333333,0.6956521739130436,0.5
12,['GAL 9 TC'],16,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],17,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],18,0.4666666666666667,0.6363636363636364,0.5
12,['GAL 9 TC'],19,0.9333333333333333,0.9655172413793104,0.5
12,['GAL 9 TC'],20,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],21,0.5333333333333333,0.6956521739130436,0.5
12,['GAL 9 TC'],22,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],23,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],24,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],25,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],26,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],27,0.5333333333333333,0.6956521739130436,0.5
12,['GAL 9 TC'],28,0.9333333333333333,0.9655172413793104,0.5
12,['GAL 9 TC'],29,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],30,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],31,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],32,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],33,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],34,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],35,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],36,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],37,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],38,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],39,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],40,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],41,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],42,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],43,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],44,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],45,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],46,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],47,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],48,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],49,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],50,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],51,0.5333333333333333,0.6956521739130436,0.5
12,['GAL 9 TC'],52,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],53,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],54,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],55,0.4666666666666667,0.6363636363636364,0.5
12,['GAL 9 TC'],56,0.9333333333333333,0.9655172413793104,0.5
12,['GAL 9 TC'],57,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],58,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],59,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],60,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],61,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],62,0.9333333333333333,0.9655172413793104,0.5
12,['GAL 9 TC'],63,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],64,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],65,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],66,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],67,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],68,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],69,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],70,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],71,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],72,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],73,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],74,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],75,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],76,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],77,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],78,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],79,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],80,0.4666666666666667,0.6363636363636364,0.5
12,['GAL 9 TC'],81,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],82,0.9333333333333333,0.9655172413793104,0.5
12,['GAL 9 TC'],83,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],84,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],85,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],86,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],87,0.5333333333333333,0.6956521739130436,0.5
12,['GAL 9 TC'],88,0.8666666666666667,0.9285714285714286,0.5
12,['GAL 9 TC'],89,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],90,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],91,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],92,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],93,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],94,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],95,0.7333333333333333,0.846153846153846,0.5
12,['GAL 9 TC'],96,0.6,0.7499999999999999,0.5
12,['GAL 9 TC'],97,0.6666666666666666,0.8,0.5
12,['GAL 9 TC'],98,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],99,0.8,0.888888888888889,0.5
12,['GAL 9 TC'],100,0.8666666666666667,0.9285714285714286,0.5
12,"['CD4', 'PD-1', 'GAL 9 TC']",1,0.8666666666666667,0.923076923076923,0.6666666666666667
12,"['CD4', 'PD-1', 'GAL 9 TC']",2,0.7333333333333333,0.7999999999999999,0.6944444444444444
12,"['CD4', 'PD-1', 'GAL 9 TC']",3,0.6666666666666666,0.7826086956521738,0.5340909090909092
12,"['CD4', 'PD-1', 'GAL 9 TC']",4,0.6666666666666666,0.7826086956521738,0.55
12,"['CD4', 'PD-1', 'GAL 9 TC']",5,0.8666666666666667,0.923076923076923,0.6666666666666667
12,"['CD4', 'PD-1', 'GAL 9 TC']",6,0.8666666666666667,0.9090909090909091,0.8
12,"['CD4', 'PD-1', 'GAL 9 TC']",7,0.8,0.8421052631578948,0.7777777777777778
12,"['CD4', 'PD-1', 'GAL 9 TC']",8,0.8666666666666667,0.9090909090909091,0.8295454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",9,0.8666666666666667,0.9090909090909091,0.9166666666666667
12,"['CD4', 'PD-1', 'GAL 9 TC']",10,0.8666666666666667,0.923076923076923,0.9285714285714286
12,"['CD4', 'PD-1', 'GAL 9 TC']",11,0.8666666666666667,0.9285714285714286,0.5
12,"['CD4', 'PD-1', 'GAL 9 TC']",12,0.6666666666666666,0.761904761904762,0.6111111111111112
12,"['CD4', 'PD-1', 'GAL 9 TC']",13,0.8666666666666667,0.9090909090909091,0.8
12,"['CD4', 'PD-1', 'GAL 9 TC']",14,0.6666666666666666,0.7368421052631579,0.6517857142857143
12,"['CD4', 'PD-1', 'GAL 9 TC']",15,0.8666666666666667,0.875,0.8660714285714286
12,"['CD4', 'PD-1', 'GAL 9 TC']",16,0.8666666666666667,0.888888888888889,0.9
12,"['CD4', 'PD-1', 'GAL 9 TC']",17,0.8666666666666667,0.9166666666666666,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",18,0.6,0.6250000000000001,0.6071428571428572
12,"['CD4', 'PD-1', 'GAL 9 TC']",19,0.9333333333333333,0.962962962962963,0.9642857142857143
12,"['CD4', 'PD-1', 'GAL 9 TC']",20,0.8,0.8695652173913043,0.7045454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",21,0.9333333333333333,0.9411764705882353,0.9285714285714286
12,"['CD4', 'PD-1', 'GAL 9 TC']",22,0.8666666666666667,0.9230769230769231,0.7115384615384616
12,"['CD4', 'PD-1', 'GAL 9 TC']",23,0.7333333333333333,0.8000000000000002,0.7000000000000001
12,"['CD4', 'PD-1', 'GAL 9 TC']",24,0.8666666666666667,0.9,0.85
12,"['CD4', 'PD-1', 'GAL 9 TC']",25,0.8666666666666667,0.9090909090909091,0.8295454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",26,0.9333333333333333,0.9565217391304348,0.9583333333333333
12,"['CD4', 'PD-1', 'GAL 9 TC']",27,0.8666666666666667,0.888888888888889,0.8571428571428572
12,"['CD4', 'PD-1', 'GAL 9 TC']",28,0.9333333333333333,0.962962962962963,0.9642857142857143
12,"['CD4', 'PD-1', 'GAL 9 TC']",29,0.7333333333333333,0.7999999999999999,0.6944444444444444
12,"['CD4', 'PD-1', 'GAL 9 TC']",30,0.8666666666666667,0.9090909090909091,0.8
12,"['CD4', 'PD-1', 'GAL 9 TC']",31,0.8666666666666667,0.9,0.85
12,"['CD4', 'PD-1', 'GAL 9 TC']",32,0.9333333333333333,0.962962962962963,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",33,0.9333333333333333,0.9565217391304348,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",34,0.8666666666666667,0.9166666666666666,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",35,0.8666666666666667,0.9230769230769231,0.7115384615384616
12,"['CD4', 'PD-1', 'GAL 9 TC']",36,0.8,0.8695652173913044,0.7
12,"['CD4', 'PD-1', 'GAL 9 TC']",37,0.8666666666666667,0.8888888888888888,0.8611111111111112
12,"['CD4', 'PD-1', 'GAL 9 TC']",38,0.8,0.8799999999999999,0.625
12,"['CD4', 'PD-1', 'GAL 9 TC']",39,0.8,0.8695652173913043,0.7045454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",40,0.8,0.8695652173913044,0.7
12,"['CD4', 'PD-1', 'GAL 9 TC']",41,1.0,1.0,1.0
12,"['CD4', 'PD-1', 'GAL 9 TC']",42,0.8,0.8421052631578948,0.7777777777777778
12,"['CD4', 'PD-1', 'GAL 9 TC']",43,0.8,0.8571428571428572,0.7840909090909092
12,"['CD4', 'PD-1', 'GAL 9 TC']",44,0.9333333333333333,0.9523809523809523,0.9
12,"['CD4', 'PD-1', 'GAL 9 TC']",45,0.8666666666666667,0.9166666666666666,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",46,0.9333333333333333,0.9600000000000001,0.8333333333333334
12,"['CD4', 'PD-1', 'GAL 9 TC']",47,0.9333333333333333,0.9565217391304348,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",48,0.8666666666666667,0.9090909090909091,0.8295454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",49,1.0,1.0,1.0
12,"['CD4', 'PD-1', 'GAL 9 TC']",50,0.9333333333333333,0.9565217391304348,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",51,0.8,0.8421052631578948,0.7857142857142857
12,"['CD4', 'PD-1', 'GAL 9 TC']",52,0.9333333333333333,0.9600000000000001,0.8333333333333334
12,"['CD4', 'PD-1', 'GAL 9 TC']",53,0.8,0.8571428571428572,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",54,0.9333333333333333,0.9565217391304348,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",55,0.7333333333333333,0.75,0.7410714285714286
12,"['CD4', 'PD-1', 'GAL 9 TC']",56,0.8666666666666667,0.9285714285714286,0.4642857142857143
12,"['CD4', 'PD-1', 'GAL 9 TC']",57,0.7333333333333333,0.8181818181818182,0.65
12,"['CD4', 'PD-1', 'GAL 9 TC']",58,0.6666666666666666,0.761904761904762,0.6111111111111112
12,"['CD4', 'PD-1', 'GAL 9 TC']",59,0.8666666666666667,0.9166666666666666,0.7916666666666667
12,"['CD4', 'PD-1', 'GAL 9 TC']",60,0.8,0.8695652173913043,0.7045454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",61,0.8666666666666667,0.9090909090909091,0.8
12,"['CD4', 'PD-1', 'GAL 9 TC']",62,1.0,1.0,1.0
12,"['CD4', 'PD-1', 'GAL 9 TC']",63,0.8666666666666667,0.9,0.8333333333333334
12,"['CD4', 'PD-1', 'GAL 9 TC']",64,0.9333333333333333,0.9523809523809523,0.9
12,"['CD4', 'PD-1', 'GAL 9 TC']",65,0.9333333333333333,0.9600000000000001,0.8333333333333334
12,"['CD4', 'PD-1', 'GAL 9 TC']",66,0.9333333333333333,0.9523809523809523,0.9
12,"['CD4', 'PD-1', 'GAL 9 TC']",67,0.8666666666666667,0.9,0.85
12,"['CD4', 'PD-1', 'GAL 9 TC']",68,0.8666666666666667,0.9090909090909091,0.8295454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",69,0.8,0.888888888888889,0.46153846153846156
12,"['CD4', 'PD-1', 'GAL 9 TC']",70,0.9333333333333333,0.9473684210526316,0.95
12,"['CD4', 'PD-1', 'GAL 9 TC']",71,0.8,0.8571428571428572,0.7840909090909092
12,"['CD4', 'PD-1', 'GAL 9 TC']",72,0.8,0.8571428571428572,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",73,0.8,0.8571428571428572,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",74,1.0,1.0,1.0
12,"['CD4', 'PD-1', 'GAL 9 TC']",75,0.8666666666666667,0.9166666666666666,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",76,0.9333333333333333,0.9523809523809523,0.9
12,"['CD4', 'PD-1', 'GAL 9 TC']",77,0.8666666666666667,0.9090909090909091,0.8295454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",78,0.7333333333333333,0.7777777777777778,0.7222222222222223
12,"['CD4', 'PD-1', 'GAL 9 TC']",79,1.0,1.0,1.0
12,"['CD4', 'PD-1', 'GAL 9 TC']",80,0.7333333333333333,0.75,0.7410714285714286
12,"['CD4', 'PD-1', 'GAL 9 TC']",81,0.8666666666666667,0.9230769230769231,0.7115384615384616
12,"['CD4', 'PD-1', 'GAL 9 TC']",82,0.9333333333333333,0.9655172413793104,0.5
12,"['CD4', 'PD-1', 'GAL 9 TC']",83,0.8666666666666667,0.923076923076923,0.6666666666666667
