month,Features,No,score,F1,AUC
24,['PD-1'],33,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],34,0.4090909090909091,0.5806451612903226,0.5
24,['PD-1'],35,0.45454545454545453,0.0,0.5
24,['PD-1'],36,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],37,0.5909090909090909,0.0,0.5
24,['PD-1'],38,0.45454545454545453,0.625,0.5
24,['PD-1'],39,0.5454545454545454,0.2857142857142857,0.5833333333333334
24,['PD-1'],40,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],41,0.5909090909090909,0.3076923076923077,0.5909090909090909
24,['PD-1'],42,0.45454545454545453,0.625,0.5
24,['PD-1'],43,0.45454545454545453,0.0,0.5
24,['PD-1'],44,0.4090909090909091,0.0,0.5
24,['PD-1'],45,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],46,0.45454545454545453,0.0,0.5
24,['PD-1'],47,0.45454545454545453,0.0,0.5
24,['PD-1'],48,0.45454545454545453,0.625,0.5
24,['PD-1'],49,0.5909090909090909,0.18181818181818182,0.55
24,['PD-1'],50,0.5454545454545454,0.0,0.5
24,['PD-1'],51,0.45454545454545453,0.625,0.5
24,['PD-1'],52,0.45454545454545453,0.625,0.5
24,['PD-1'],53,0.5909090909090909,0.18181818181818182,0.55
24,['PD-1'],54,0.36363636363636365,0.5333333333333333,0.5
24,['PD-1'],55,0.45454545454545453,0.0,0.5
24,['PD-1'],56,0.45454545454545453,0.14285714285714288,0.5384615384615384
24,['PD-1'],57,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],58,0.5909090909090909,0.18181818181818182,0.55
24,['PD-1'],59,0.6363636363636364,0.33333333333333337,0.6
24,['PD-1'],60,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],61,0.45454545454545453,0.0,0.5
24,['PD-1'],62,0.4090909090909091,0.13333333333333333,0.5357142857142857
24,['PD-1'],63,0.36363636363636365,0.5333333333333333,0.5
24,['PD-1'],64,0.45454545454545453,0.625,0.5
24,['PD-1'],65,0.45454545454545453,0.14285714285714288,0.5384615384615384
24,['PD-1'],66,0.45454545454545453,0.625,0.5
24,['PD-1'],67,0.45454545454545453,0.0,0.5
24,['PD-1'],68,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],69,0.4090909090909091,0.5806451612903226,0.5
24,['PD-1'],70,0.45454545454545453,0.625,0.5
24,['PD-1'],71,0.45454545454545453,0.14285714285714288,0.5384615384615384
24,['PD-1'],72,0.36363636363636365,0.5333333333333333,0.5
24,['PD-1'],73,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],74,0.45454545454545453,0.0,0.5
24,['PD-1'],75,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],76,0.45454545454545453,0.0,0.5
24,['PD-1'],77,0.45454545454545453,0.14285714285714288,0.5384615384615384
24,['PD-1'],78,0.5909090909090909,0.18181818181818182,0.55
24,['PD-1'],79,0.3181818181818182,0.0,0.5
24,['PD-1'],80,0.45454545454545453,0.0,0.5
24,['PD-1'],81,0.45454545454545453,0.0,0.5
24,['PD-1'],82,0.4090909090909091,0.13333333333333333,0.5357142857142857
24,['PD-1'],83,0.45454545454545453,0.0,0.5
24,['PD-1'],84,0.36363636363636365,0.5333333333333333,0.5
24,['PD-1'],85,0.5,0.0,0.5
24,['PD-1'],86,0.45454545454545453,0.625,0.5
24,['PD-1'],87,0.5,0.0,0.5
24,['PD-1'],88,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],89,0.3181818181818182,0.4827586206896552,0.5
24,['PD-1'],90,0.36363636363636365,0.5333333333333333,0.5
24,['PD-1'],91,0.45454545454545453,0.625,0.5
24,['PD-1'],92,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],93,0.5454545454545454,0.0,0.5
24,['PD-1'],94,0.5909090909090909,0.18181818181818182,0.55
24,['PD-1'],95,0.36363636363636365,0.125,0.5333333333333333
24,['PD-1'],96,0.45454545454545453,0.625,0.5
24,['PD-1'],97,0.5,0.2666666666666667,0.5769230769230769
24,['PD-1'],98,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],99,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],100,0.45454545454545453,0.14285714285714288,0.5384615384615384
24,['GAL 9 TIL'],1,0.6363636363636364,0.42857142857142855,0.6363636363636364
24,['GAL 9 TIL'],2,0.45454545454545453,0.0,0.4166666666666667
24,['GAL 9 TIL'],3,0.45454545454545453,0.25,0.5714285714285714
24,['GAL 9 TIL'],4,0.5,0.15384615384615383,0.46666666666666673
24,['GAL 9 TIL'],5,0.5,0.15384615384615385,0.49999999999999994
24,['GAL 9 TIL'],6,0.4090909090909091,0.0,0.45
24,['GAL 9 TIL'],7,0.5,0.26666666666666666,0.5
24,['GAL 9 TIL'],8,0.45454545454545453,0.0,0.5
24,['GAL 9 TIL'],9,0.5,0.0,0.5
24,['GAL 9 TIL'],10,0.2727272727272727,0.0,0.4285714285714286
24,['GAL 9 TIL'],11,0.45454545454545453,0.14285714285714288,0.4545454545454545
24,['GAL 9 TIL'],12,0.4090909090909091,0.5806451612903226,0.5
24,['GAL 9 TIL'],13,0.4090909090909091,0.31578947368421056,0.5285714285714286
24,['GAL 9 TIL'],14,0.4090909090909091,0.23529411764705882,0.5089285714285714
24,['GAL 9 TIL'],15,0.45454545454545453,0.14285714285714285,0.49166666666666664
24,['GAL 9 TIL'],16,0.5909090909090909,0.30769230769230765,0.5583333333333332
24,['GAL 9 TIL'],17,0.5909090909090909,0.1818181818181818,0.5170940170940171
24,['GAL 9 TIL'],18,0.5909090909090909,0.30769230769230765,0.5583333333333332
24,['GAL 9 TIL'],19,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['GAL 9 TIL'],20,0.5,0.3529411764705882,0.5598290598290598
24,['GAL 9 TIL'],21,0.5,0.26666666666666666,0.5
24,['GAL 9 TIL'],22,0.3181818181818182,0.11764705882352941,0.53125
24,['GAL 9 TIL'],23,0.6818181818181818,0.4615384615384615,0.65
24,['GAL 9 TIL'],24,0.45454545454545453,0.625,0.5
24,['GAL 9 TIL'],25,0.5,0.0,0.4230769230769231
24,['GAL 9 TIL'],26,0.3181818181818182,0.4827586206896552,0.5
24,['GAL 9 TIL'],27,0.45454545454545453,0.25,0.5213675213675213
24,['GAL 9 TIL'],28,0.36363636363636365,0.5333333333333333,0.5
24,['GAL 9 TIL'],29,0.5,0.26666666666666666,0.5333333333333333
24,['GAL 9 TIL'],30,0.45454545454545453,0.625,0.5
24,['GAL 9 TIL'],31,0.5909090909090909,0.4,0.5666666666666668
24,['GAL 9 TIL'],32,0.36363636363636365,0.22222222222222224,0.4464285714285714
24,['GAL 9 TIL'],33,0.45454545454545453,0.14285714285714285,0.49166666666666664
24,['GAL 9 TIL'],34,0.5454545454545454,0.0,0.46153846153846156
24,['GAL 9 TIL'],35,0.4090909090909091,0.0,0.45
24,['GAL 9 TIL'],36,0.5454545454545454,0.2857142857142857,0.5833333333333334
24,['GAL 9 TIL'],37,0.5454545454545454,0.2857142857142857,0.49572649572649574
24,['GAL 9 TIL'],38,0.5,0.26666666666666666,0.475
24,['GAL 9 TIL'],39,0.5909090909090909,0.4,0.625
24,['GAL 9 TIL'],40,0.45454545454545453,0.0,0.45454545454545453
24,['GAL 9 TIL'],41,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['GAL 9 TIL'],42,0.45454545454545453,0.625,0.5
24,['GAL 9 TIL'],43,0.5,0.26666666666666666,0.5333333333333333
24,['GAL 9 TIL'],44,0.5,0.3529411764705882,0.5598290598290598
24,['GAL 9 TIL'],45,0.5909090909090909,0.39999999999999997,0.5909090909090908
24,['GAL 9 TIL'],46,0.4090909090909091,0.23529411764705882,0.43333333333333335
24,['GAL 9 TIL'],47,0.45454545454545453,0.14285714285714285,0.49166666666666664
24,['GAL 9 TIL'],48,0.5909090909090909,0.30769230769230765,0.5583333333333332
24,['GAL 9 TIL'],49,0.6363636363636364,0.4285714285714285,0.6083333333333333
24,['GAL 9 TIL'],50,0.5909090909090909,0.18181818181818182,0.55
24,['GAL 9 TIL'],51,0.6363636363636364,0.33333333333333337,0.6
24,['GAL 9 TIL'],52,0.45454545454545453,0.625,0.5
24,['GAL 9 TIL'],53,0.5454545454545454,0.28571428571428575,0.5166666666666667
24,['GAL 9 TIL'],54,0.36363636363636365,0.5333333333333333,0.5
24,['GAL 9 TIL'],55,0.45454545454545453,0.14285714285714285,0.49166666666666664
24,['GAL 9 TIL'],56,0.5454545454545454,0.375,0.6153846153846154
