month,Features,No,score,F1,AUC
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",54,0.625,0.7000000000000001,0.6666666666666667
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",55,0.8125,0.7272727272727272,0.7833333333333333
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",56,0.6875,0.7058823529411764,0.7166666666666668
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",57,0.75,0.75,0.7619047619047621
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",58,0.5,0.42857142857142855,0.5
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",59,0.8125,0.8421052631578948,0.8166666666666667
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",60,0.5,0.5,0.5333333333333333
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",61,0.5625,0.588235294117647,0.5793650793650794
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",62,0.5625,0.6956521739130435,0.4636363636363636
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",63,0.6875,0.7058823529411764,0.7063492063492064
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",64,0.5,0.5555555555555556,0.5238095238095238
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",65,0.6875,0.7058823529411764,0.7166666666666668
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",66,0.625,0.5,0.7692307692307692
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",67,0.5625,0.3636363636363636,0.5166666666666666
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",68,0.4375,0.4705882352941177,0.48181818181818187
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",69,0.4375,0.5263157894736842,0.42063492063492064
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",70,0.625,0.5714285714285715,0.625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",71,0.5,0.5,0.5
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",72,0.5625,0.36363636363636365,0.6025641025641025
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",73,0.625,0.6666666666666665,0.6333333333333334
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",74,0.8125,0.8,0.85
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",75,0.4375,0.1818181818181818,0.38333333333333336
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",76,0.6875,0.761904761904762,0.65
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",77,0.5625,0.5333333333333333,0.6272727272727273
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",78,0.6875,0.761904761904762,0.6587301587301587
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",79,0.5625,0.631578947368421,0.5476190476190477
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",80,0.75,0.7777777777777777,0.75
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",81,0.75,0.7777777777777777,0.75
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",82,0.625,0.625,0.625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",83,0.75,0.75,0.7619047619047621
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",84,0.375,0.37499999999999994,0.4
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",85,0.6875,0.761904761904762,0.6875
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",86,0.5625,0.5333333333333333,0.5625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",87,0.5,0.5,0.5
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",88,0.625,0.7000000000000001,0.6031746031746033
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",89,0.625,0.5714285714285715,0.625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",90,0.5,0.5555555555555556,0.5238095238095238
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",91,0.375,0.28571428571428575,0.36666666666666664
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",92,0.5625,0.631578947368421,0.7307692307692308
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",93,0.5625,0.5333333333333333,0.6818181818181819
