month,No,CD4,PD-1,GAL 9 TIL,HLA TIL,score,F1,AUC
12,41,0.3914550271203812,0.10357229048523849,0.15519976984424108,0.34977291255013926,0.4375,0.47058823529411764,0.44999999999999996
12,42,0.2968834235667278,0.08958151447211982,0.12015501408862955,0.4933800478725229,0.5,0.6363636363636364,0.5
12,43,0.4875655946631366,0.1451224755727845,0.2599617845442911,0.1073501452197879,0.5625,0.6666666666666666,0.5181818181818182
12,44,0.3824807293287168,0.10081774952380174,0.22920243586052705,0.28749908528695445,0.8125,0.8421052631578948,0.8015873015873016
12,45,0.3755020050518064,0.07622595100728757,0.2475672828883465,0.3007047610525595,0.5,0.4285714285714285,0.5666666666666668
12,46,0.37425254697429944,0.09358627676571712,0.1435308589045377,0.38863031735544573,0.625,0.5714285714285714,0.6190476190476191
12,47,0.4343039068788025,0.16130033198029345,0.15836285461594124,0.24603290652496287,0.6875,0.7368421052631577,0.6746031746031745
12,48,0.46833154104044405,0.09966746254630689,0.18159694243032617,0.25040405398292287,0.5,0.5,0.5333333333333333
12,49,0.38018052043600475,0.1362621344184697,0.3070784766613256,0.17647886848419994,0.6875,0.761904761904762,0.7083333333333334
12,50,0.47289822383668134,0.10373778194186041,0.1665442017752239,0.2568197924462344,0.6875,0.7826086956521738,0.6090909090909091
12,51,0.3823355580192974,0.11179137462204017,0.31454431521320186,0.1913287521454606,0.6875,0.761904761904762,0.6587301587301587
12,52,0.3803652209122783,0.07425211450152115,0.3153570029445947,0.23002566164160587,0.8125,0.8421052631578948,0.8015873015873016
12,53,0.46319860821905273,0.07615226973973983,0.19353214621234852,0.2671169758288589,0.5625,0.631578947368421,0.5952380952380953
12,54,0.39691830572134984,0.06533404189639977,0.20162081313734892,0.3361268392449015,0.75,0.7777777777777777,0.75
12,55,0.38960946463416596,0.14243838059483255,0.19534904454315125,0.2726031102278502,0.5625,0.5333333333333333,0.5634920634920635
12,56,0.4618404829687206,0.061190679472167456,0.27864724586971495,0.19832159168939695,0.625,0.6666666666666666,0.619047619047619
12,57,0.4969657931865332,0.125469249545552,0.1466735428803481,0.2308914143875667,0.6875,0.7368421052631577,0.6746031746031745
12,58,0.4652172074295167,0.1299212186650891,0.2009527871942068,0.20390878671118745,0.6875,0.7368421052631579,0.7222222222222222
12,59,0.46883130268886214,0.05110805457723012,0.19472095563089672,0.28533968710301116,0.625,0.5714285714285714,0.6190476190476191
12,60,0.41169397298281973,0.08138952879132001,0.23752466382533607,0.2693918344005241,0.8125,0.8571428571428572,0.7833333333333334
12,61,0.37991857035917614,0.15925544129759267,0.2445878917378582,0.216238096605373,0.6875,0.7368421052631579,0.7181818181818181
12,62,0.4044339962695916,0.11400760087713364,0.2196162648847116,0.2619421379685632,0.625,0.7272727272727274,0.6410256410256411
12,63,0.45062334183212405,0.15291248488153672,0.19201350151517588,0.2044506717711634,0.6875,0.761904761904762,0.6587301587301587
12,64,0.4137795176633479,0.13520123660660746,0.22344593808972704,0.22757330764031763,0.625,0.5714285714285715,0.6333333333333333
12,65,0.47332490543594624,0.1361111563243473,0.2238266993222663,0.16673723891744024,0.625,0.7000000000000001,0.6031746031746033
12,66,0.35513609642576577,0.1800194871782849,0.23787581089440343,0.22696860550154602,0.875,0.888888888888889,0.9
12,67,0.39213413242183615,0.08500083301678378,0.14668438965606317,0.37618064490531694,0.5625,0.5882352941176471,0.6166666666666667
12,68,0.34452194665447294,0.01922119606084132,0.25363848101726405,0.3826183762674218,0.625,0.6666666666666666,0.619047619047619
12,69,0.3577288425675309,0.18325776254373718,0.2597814509703356,0.19923194391839633,0.75,0.8181818181818182,0.7090909090909092
12,70,0.49049092996727994,0.057275915002234536,0.10395219089854689,0.34828096413193865,0.6875,0.6666666666666666,0.6875
12,71,0.3857622110312173,0.11046002928936927,0.15501958712080485,0.3487581725586086,0.6875,0.7058823529411765,0.6875
12,72,0.3806858447409563,0.11070222809051644,0.07922852086139776,0.4293834063071295,0.375,0.28571428571428575,0.43333333333333335
12,73,0.3784899874535854,0.10268122816801921,0.18803849608696585,0.33079028829142954,0.75,0.7777777777777778,0.746031746031746
12,74,0.44925676516507584,0.13048431514944092,0.23344226593026374,0.18681665375521944,0.5625,0.6666666666666666,0.5181818181818182
12,75,0.45539377876359105,0.11019511106827264,0.18687228059726116,0.24753882957087517,0.625,0.6250000000000001,0.6349206349206349
12,76,0.3570550690264353,0.13296228869979806,0.25743318244597907,0.25254945982778754,0.8125,0.8695652173913043,0.7545454545454546
12,77,0.5019918166291328,0.07779864790227227,0.1327854582875392,0.28742407718105567,0.5625,0.588235294117647,0.5793650793650794
12,78,0.3237417014790515,0.09475290959451814,0.16754852452991453,0.41395686439651574,0.625,0.625,0.7272727272727273
12,79,0.5051319888557761,0.1642885673303346,0.17952192338465492,0.1510575204292343,0.625,0.7,0.6
12,80,0.4597492254648262,0.11107758133258945,0.06627954073409166,0.36289365246849276,0.5625,0.631578947368421,0.625
12,81,0.28475206164773825,0.09998977501763097,0.13422821186976402,0.48102995146486693,0.6875,0.761904761904762,0.6587301587301587
12,82,0.4218607857131393,0.09055473186324377,0.16398267722847062,0.3236018051951463,0.75,0.7999999999999999,0.7636363636363637
12,83,0.4208795589936951,0.035706771960133527,0.29749785276592977,0.24591581628024164,0.6875,0.7368421052631577,0.6833333333333335
12,84,0.34913139670669546,0.11474533824529902,0.269547977680435,0.2665752873675705,0.6875,0.7058823529411765,0.6875
12,85,0.3891642004884531,0.12102273102847386,0.07227335673797014,0.4175397117451029,0.4375,0.39999999999999997,0.5363636363636364
12,86,0.40371335907061723,0.14393606491366714,0.26631464551600587,0.18603593049970982,0.6875,0.761904761904762,0.65
12,87,0.576721978087953,0.02823044637540047,0.24524666838675607,0.14980090714989053,0.5,0.5,0.5
12,88,0.3291591232788525,0.24573918000316353,0.1948694170616649,0.23023227965631907,0.5625,0.6666666666666666,0.75
12,89,0.5148103961934175,0.029658708874459448,0.23279589566287756,0.2227349992692455,0.625,0.5,0.6181818181818183
12,90,0.4863088724727749,0.11915097515594072,0.2669532591348324,0.127586893236452,0.5625,0.5333333333333333,0.5634920634920635
12,91,0.46674325512537645,0.165054706252009,0.2387615350460625,0.12944050357655204,0.6875,0.761904761904762,0.65
12,92,0.4032208962416161,0.11580458905227563,0.21827750048254735,0.262697014223561,0.6875,0.7058823529411765,0.6875
12,93,0.38123546184287266,0.13767914964087866,0.2633181634198116,0.21776722509643712,0.6875,0.761904761904762,0.6636363636363637
12,94,0.40571572495864994,0.11560094413121154,0.13857653156719335,0.34010679934294524,0.75,0.8181818181818182,0.7
12,95,0.5788904857330507,0.09386222835400522,0.19693105259017357,0.1303162333227706,0.375,0.375,0.380952380952381
12,96,0.5129703228033624,0.03871485884194636,0.23048134239285414,0.21783347596183705,0.625,0.6666666666666666,0.619047619047619
12,97,0.27434101198562727,0.11823851748013992,0.16142702966586778,0.44599344086836495,0.5625,0.72,0.5
12,98,0.3004852610484769,0.1704187118632042,0.22354473033493424,0.30555129675338466,0.6875,0.7368421052631579,0.7181818181818181
12,99,0.4022230545508506,0.0753784923011292,0.23491509491535648,0.28748335823266374,0.625,0.6666666666666665,0.625
12,100,0.5381157560307026,0.08494753488619435,0.11848997692984188,0.2584467321532612,0.6875,0.761904761904762,0.6587301587301587
24,1,0.4447339275819843,0.12105049049741616,0.20110230814970004,0.23311327377089958,0.6470588235294118,0.7272727272727273,0.6136363636363636
24,2,0.5927475494983164,0.06646067786631375,0.1807834564267411,0.1600083162086287,0.5294117647058824,0.6363636363636364,0.5138888888888888
24,3,0.3609682928013488,0.11154191398566937,0.15295589584320324,0.37453389736977855,0.6470588235294118,0.7000000000000001,0.7
24,4,0.4311298076971144,0.09918350107745619,0.18959457045658595,0.28009212076884343,0.7647058823529411,0.8333333333333334,0.7166666666666668
24,5,0.41478395753497,0.10404423475629629,0.1357558123720809,0.34541599533665285,0.6470588235294118,0.7272727272727272,0.6333333333333333
24,6,0.4527001139031819,0.025799171175122617,0.17187606919519954,0.34962464572649593,0.5294117647058824,0.6,0.5499999999999999
24,7,0.42287632049252016,0.04504005270781972,0.1858083472942391,0.34627527950542103,0.6470588235294118,0.7692307692307692,0.5166666666666667
24,8,0.5882808734031734,0.020660503523082494,0.20204694705653606,0.18901167601720803,0.5882352941176471,0.6956521739130435,0.5333333333333333
24,9,0.27677023901906317,0.06546535750287981,0.15410271552175725,0.5036616879562998,0.5294117647058824,0.6,0.6057692307692308
24,10,0.4826475296824381,0.04508149068078273,0.2663413797069618,0.20592959992981735,0.6470588235294118,0.7272727272727274,0.6826923076923077
24,11,0.42889963013937105,0.152732071126186,0.2565104146525019,0.1618578840819411,0.7058823529411765,0.8148148148148148,0.5595238095238095
24,12,0.5669918659151715,0.09954994384297748,0.041857025346759634,0.2916011648950915,0.6470588235294118,0.75,0.5928571428571429
24,13,0.4322184306232157,0.03121266710740358,0.21160933321746364,0.32495956905191725,0.35294117647058826,0.4210526315789473,0.4761904761904762
24,14,0.3072845401262654,0.09475679163297789,0.18635282563483066,0.4116058426059261,0.6470588235294118,0.7272727272727274,0.6319444444444444
24,15,0.4248888603314727,0.05713464497612233,0.11934209172644175,0.39863440296596336,0.5294117647058824,0.6,0.5208333333333333
24,16,0.5377698579345612,0.13944692320678878,0.06484429291559902,0.25793892594305096,0.6470588235294118,0.75,0.575
24,17,0.39292015309245004,0.09060530299695709,0.23794075443731588,0.27853378947327695,0.6470588235294118,0.7272727272727273,0.6136363636363636
24,18,0.4816510543331887,0.11195876945377352,0.13209420470273936,0.27429597151029844,0.6470588235294118,0.7000000000000001,0.6515151515151516
24,19,0.4282726047117295,0.12734703184926602,0.24645718848327394,0.19792317495573059,0.6470588235294118,0.6666666666666665,0.6571428571428573
24,20,0.39635773664723517,0.209150531726722,0.171391816212983,0.22309991541305985,0.8235294117647058,0.8695652173913043,0.8166666666666668
24,21,0.3164802648951518,0.1504752072085279,0.20428231969858227,0.32876220819773805,0.8235294117647058,0.88,0.75
24,22,0.5152162844898683,0.04620607843634042,0.16890180309196381,0.2696758339818275,0.5294117647058824,0.6923076923076923,0.3
24,23,0.3645160448191301,0.06926373050417166,0.13306348483414487,0.43315673984255343,0.5882352941176471,0.6666666666666666,0.5763888888888888
24,24,0.45189414286821317,0.042826357704770814,0.14869588426706526,0.35658361515995074,0.7058823529411765,0.7826086956521738,0.6642857142857143
24,25,0.39580178870004884,0.10690604805608842,0.1249053636827844,0.37238679956107834,0.7647058823529411,0.8333333333333333,0.7142857142857143
24,26,0.3660526121828597,0.10170246855666365,0.24143115921636502,0.29081376004411164,0.6470588235294118,0.7,0.6357142857142857
24,27,0.35327611517074875,0.12411554018835777,0.22518648576070138,0.2974218588801922,0.6470588235294118,0.7000000000000001,0.6515151515151516
24,28,0.32476510082948873,0.07771262834805738,0.19051974507624514,0.4070025257462089,0.7058823529411765,0.782608695652174,0.6875
24,29,0.47599778408044846,0.12258908849487185,0.08695321848212656,0.3144599089425532,0.7058823529411765,0.8148148148148148,0.5833333333333333
24,30,0.28146194018275567,0.11236756567419577,0.13548026160167484,0.4706902325413738,0.7058823529411765,0.761904761904762,0.7222222222222222
24,31,0.4261540834299099,0.08450136073166362,0.09468370924052684,0.39466084659789963,0.5294117647058824,0.6923076923076924,0.375
24,32,0.5558840936956544,0.02615521012980597,0.1761875043473181,0.24177319182722168,0.5294117647058824,0.6,0.5142857142857143
24,33,0.34813122515837913,0.11556594993886773,0.20169587193449495,0.33460695296825815,0.7058823529411765,0.761904761904762,0.696969696969697
24,34,0.39829188175335645,0.11934413172491899,0.24574421595091697,0.23661977057080752,0.7058823529411765,0.761904761904762,0.696969696969697
24,35,0.4568500476279252,0.0,0.2618553579509374,0.28129459442113736,0.7647058823529411,0.846153846153846,0.6666666666666667
24,36,0.40711294306220897,0.09506433233069911,0.1620125595465329,0.3358101650605591,0.5882352941176471,0.6666666666666666,0.5916666666666667
24,37,0.48523950692547096,0.13149671503495738,0.2743884829116623,0.10887529512790939,0.5882352941176471,0.5882352941176471,0.5902777777777778
24,38,0.41021813039915594,0.13985278116273367,0.1229735528006959,0.3269555356374144,0.7058823529411765,0.7368421052631579,0.7348484848484848
24,39,0.4575885724056254,0.011206374186496027,0.15509634083467316,0.3761087125732054,0.5882352941176471,0.6956521739130435,0.5303030303030303
24,40,0.5481331071439571,0.08226830468223938,0.17497984507627376,0.19461874309752958,0.5294117647058824,0.6363636363636365,0.4928571428571428
24,41,0.47993009371235007,0.04352590237945019,0.22766896888178903,0.24887503502641084,0.6470588235294118,0.75,0.575
24,42,0.4184676532285462,0.10275078403053435,0.24351482473684774,0.2352667380040716,0.5882352941176471,0.6956521739130435,0.6190476190476191
24,43,0.34156302882068085,0.05810228792109802,0.10562460968874221,0.494710073569479,0.5882352941176471,0.7200000000000001,0.49242424242424243
24,44,0.3754282141565475,0.15692879388734593,0.2802361185287704,0.18740687342733633,0.5294117647058824,0.5555555555555556,0.5606060606060607
24,45,0.36494082147672324,0.1183897185694251,0.22778704461540034,0.2888824153384512,0.6470588235294118,0.7000000000000001,0.6388888888888888
24,46,0.53721912400375,0.1058972611791867,0.1965647692728006,0.1603188455442627,0.47058823529411764,0.6086956521739131,0.3916666666666667
24,47,0.36527677149069177,0.11479574274166125,0.12768880132940735,0.39223868443823956,0.7058823529411765,0.8,0.6346153846153846
24,48,0.462352038414804,0.10802275118122182,0.15290216370942228,0.2767230466945519,0.5294117647058824,0.6363636363636364,0.6
24,49,0.42777877384401036,0.06547102201818798,0.13136142819569183,0.3753887759421099,0.7647058823529411,0.8666666666666666,0.4642857142857143
24,50,0.32720092248090715,0.13736361777276707,0.21775228051023487,0.31768317923609096,0.8235294117647058,0.8799999999999999,0.7583333333333333
24,51,0.3291722432342769,0.02593184280331168,0.16933427115879368,0.4755616428036179,0.5882352941176471,0.631578947368421,0.5857142857142856
24,52,0.4632758392924007,0.12914730815285347,0.19432445147911032,0.2132524010756356,0.6470588235294118,0.7272727272727272,0.6142857142857143
24,53,0.3712260647827847,0.12288223170070182,0.12271146762578572,0.3831802358907278,0.6470588235294118,0.7272727272727274,0.6319444444444444
24,54,0.5290605338041939,0.021275496510230103,0.1597508056409431,0.28991316404463285,0.5882352941176471,0.6956521739130435,0.5333333333333333
24,55,0.33152510467618135,0.08446155384725335,0.22264261160342858,0.36137072987313673,0.5294117647058824,0.5,0.5571428571428572
24,56,0.34724608389517847,0.12666827195122676,0.2169890733848422,0.30909657076875263,0.8823529411764706,0.9166666666666666,0.9230769230769231
24,57,0.35061801868821574,0.06697254375277922,0.08743973124520414,0.494969706313801,0.6470588235294118,0.7692307692307692,0.5378787878787878
