month,Features,No,score,F1,AUC
12,['PD-1'],33,0.42857142857142855,0.14285714285714288,0.5384615384615384
12,['PD-1'],34,0.5714285714285714,0.0,0.5
12,['PD-1'],35,0.5714285714285714,0.18181818181818182,0.55
12,['PD-1'],36,0.47619047619047616,0.0,0.5
12,['PD-1'],37,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],38,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],39,0.5714285714285714,0.18181818181818182,0.55
12,['PD-1'],40,0.5238095238095238,0.16666666666666669,0.5454545454545454
12,['PD-1'],41,0.5714285714285714,0.0,0.5
12,['PD-1'],42,0.42857142857142855,0.6,0.5
12,['PD-1'],43,0.47619047619047616,0.2666666666666667,0.5769230769230769
12,['PD-1'],44,0.47619047619047616,0.15384615384615385,0.5416666666666666
12,['PD-1'],45,0.5238095238095238,0.16666666666666669,0.5454545454545454
12,['PD-1'],46,0.38095238095238093,0.13333333333333333,0.5357142857142857
12,['PD-1'],47,0.47619047619047616,0.15384615384615385,0.5416666666666666
12,['PD-1'],48,0.38095238095238093,0.0,0.5
12,['PD-1'],49,0.47619047619047616,0.0,0.5
12,['PD-1'],50,0.5714285714285714,0.0,0.5
12,['PD-1'],51,0.42857142857142855,0.6,0.5
12,['PD-1'],52,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],53,0.6190476190476191,0.0,0.5
12,['PD-1'],54,0.5714285714285714,0.0,0.5
12,['PD-1'],55,0.3333333333333333,0.5,0.5
12,['PD-1'],56,0.47619047619047616,0.0,0.5
12,['PD-1'],57,0.47619047619047616,0.0,0.5
12,['PD-1'],58,0.5238095238095238,0.0,0.5
12,['PD-1'],59,0.38095238095238093,0.0,0.5
12,['PD-1'],60,0.42857142857142855,0.6,0.5
12,['PD-1'],61,0.47619047619047616,0.0,0.5
12,['PD-1'],62,0.3333333333333333,0.0,0.5
12,['PD-1'],63,0.3333333333333333,0.5,0.5
12,['PD-1'],64,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],65,0.42857142857142855,0.0,0.5
12,['PD-1'],66,0.23809523809523808,0.3846153846153846,0.5
12,['PD-1'],67,0.42857142857142855,0.6,0.5
12,['PD-1'],68,0.47619047619047616,0.0,0.5
12,['PD-1'],69,0.3333333333333333,0.5,0.5
12,['PD-1'],70,0.47619047619047616,0.6451612903225806,0.5
12,['PD-1'],71,0.38095238095238093,0.0,0.5
12,['PD-1'],72,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],73,0.42857142857142855,0.14285714285714288,0.5384615384615384
12,['PD-1'],74,0.5238095238095238,0.0,0.5
12,['PD-1'],75,0.38095238095238093,0.0,0.5
12,['PD-1'],76,0.5238095238095238,0.16666666666666669,0.5454545454545454
12,['PD-1'],77,0.5714285714285714,0.18181818181818182,0.55
12,['PD-1'],78,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],79,0.42857142857142855,0.14285714285714288,0.5384615384615384
12,['PD-1'],80,0.5238095238095238,0.0,0.5
12,['PD-1'],81,0.47619047619047616,0.0,0.5
12,['PD-1'],82,0.47619047619047616,0.2666666666666667,0.5769230769230769
12,['PD-1'],83,0.5714285714285714,0.18181818181818182,0.55
12,['PD-1'],84,0.23809523809523808,0.3846153846153846,0.5
12,['PD-1'],85,0.3333333333333333,0.0,0.5
12,['PD-1'],86,0.2857142857142857,0.4444444444444445,0.5
12,['PD-1'],87,0.5238095238095238,0.16666666666666669,0.5454545454545454
12,['PD-1'],88,0.5238095238095238,0.2857142857142857,0.5833333333333334
12,['PD-1'],89,0.42857142857142855,0.6,0.5
12,['PD-1'],90,0.5238095238095238,0.0,0.5
12,['PD-1'],91,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],92,0.42857142857142855,0.14285714285714288,0.5384615384615384
12,['PD-1'],93,0.42857142857142855,0.0,0.5
12,['PD-1'],94,0.5714285714285714,0.3076923076923077,0.5909090909090909
12,['PD-1'],95,0.38095238095238093,0.13333333333333333,0.5357142857142857
12,['PD-1'],96,0.6190476190476191,0.33333333333333337,0.6
12,['PD-1'],97,0.47619047619047616,0.15384615384615385,0.5416666666666666
12,['PD-1'],98,0.47619047619047616,0.0,0.5
12,['PD-1'],99,0.5238095238095238,0.0,0.5
12,['PD-1'],100,0.5714285714285714,0.18181818181818182,0.55
12,['GAL 9 TC'],1,0.47619047619047616,0.42105263157894735,0.5288461538461539
12,['GAL 9 TC'],2,0.7619047619047619,0.6666666666666666,0.7355769230769231
12,['GAL 9 TC'],3,0.5238095238095238,0.5833333333333334,0.5666666666666668
12,['GAL 9 TC'],4,0.6190476190476191,0.5,0.5972222222222222
12,['GAL 9 TC'],5,0.7142857142857143,0.5,0.6666666666666666
12,['GAL 9 TC'],6,0.42857142857142855,0.45454545454545453,0.4642857142857143
12,['GAL 9 TC'],7,0.7142857142857143,0.7000000000000001,0.7181818181818181
12,['GAL 9 TC'],8,0.6666666666666666,0.6956521739130435,0.6826923076923077
12,['GAL 9 TC'],9,0.42857142857142855,0.33333333333333337,0.4903846153846154
12,['GAL 9 TC'],10,0.47619047619047616,0.4761904761904762,0.5357142857142858
12,['GAL 9 TC'],11,0.47619047619047616,0.26666666666666666,0.49090909090909096
12,['GAL 9 TC'],12,0.7142857142857143,0.5714285714285715,0.673076923076923
12,['GAL 9 TC'],13,0.6666666666666666,0.6666666666666666,0.6805555555555556
12,['GAL 9 TC'],14,0.6666666666666666,0.588235294117647,0.659090909090909
12,['GAL 9 TC'],15,0.6666666666666666,0.588235294117647,0.659090909090909
12,['GAL 9 TC'],16,0.6190476190476191,0.3333333333333333,0.5694444444444445
12,['GAL 9 TC'],17,0.5714285714285714,0.5714285714285713,0.5727272727272728
12,['GAL 9 TC'],18,0.6666666666666666,0.4615384615384615,0.65
12,['GAL 9 TC'],19,0.6666666666666666,0.6666666666666666,0.6805555555555556
12,['GAL 9 TC'],20,0.5714285714285714,0.3076923076923077,0.5096153846153846
12,['GAL 9 TC'],21,0.7619047619047619,0.6666666666666667,0.736111111111111
12,['GAL 9 TC'],22,0.47619047619047616,0.4210526315789474,0.5
12,['GAL 9 TC'],23,0.5238095238095238,0.37499999999999994,0.5136363636363637
12,['GAL 9 TC'],24,0.7619047619047619,0.761904761904762,0.7777777777777777
12,['GAL 9 TC'],25,0.6190476190476191,0.5,0.609090909090909
12,['GAL 9 TC'],26,0.7142857142857143,0.5,0.6428571428571429
12,['GAL 9 TC'],27,0.5714285714285714,0.5263157894736842,0.5972222222222222
12,['GAL 9 TC'],28,0.5714285714285714,0.47058823529411764,0.5636363636363636
12,['GAL 9 TC'],29,0.7142857142857143,0.6666666666666666,0.75
12,['GAL 9 TC'],30,0.6190476190476191,0.5,0.609090909090909
12,['GAL 9 TC'],31,0.6666666666666666,0.46153846153846156,0.6249999999999999
12,['GAL 9 TC'],32,0.5714285714285714,0.5714285714285714,0.6057692307692308
12,['GAL 9 TC'],33,0.7142857142857143,0.7272727272727274,0.7451923076923077
12,['GAL 9 TC'],34,0.7142857142857143,0.7272727272727274,0.7361111111111109
12,['GAL 9 TC'],35,0.6190476190476191,0.6,0.6181818181818183
12,['GAL 9 TC'],36,0.6190476190476191,0.5555555555555556,0.6272727272727273
12,['GAL 9 TC'],37,0.6666666666666666,0.4615384615384615,0.6105769230769231
12,['GAL 9 TC'],38,0.7619047619047619,0.6153846153846154,0.7115384615384616
12,['GAL 9 TC'],39,0.5714285714285714,0.4,0.559090909090909
12,['GAL 9 TC'],40,0.5714285714285714,0.5263157894736842,0.5772727272727272
12,['GAL 9 TC'],41,0.8571428571428571,0.8,0.8333333333333333
12,['GAL 9 TC'],42,0.6666666666666666,0.5882352941176471,0.6527777777777778
12,['GAL 9 TC'],43,0.6190476190476191,0.6363636363636364,0.6442307692307692
12,['GAL 9 TC'],44,0.5714285714285714,0.6086956521739131,0.5694444444444445
12,['GAL 9 TC'],45,0.6190476190476191,0.5555555555555556,0.6272727272727273
12,['GAL 9 TC'],46,0.5238095238095238,0.5454545454545454,0.5714285714285714
12,['GAL 9 TC'],47,0.6190476190476191,0.5555555555555556,0.6527777777777778
12,['GAL 9 TC'],48,0.6666666666666666,0.6666666666666667,0.7067307692307692
12,['GAL 9 TC'],49,0.7619047619047619,0.7368421052631579,0.7681818181818182
12,['GAL 9 TC'],50,0.6190476190476191,0.42857142857142855,0.5833333333333334
12,['GAL 9 TC'],51,0.6666666666666666,0.5333333333333333,0.6388888888888888
12,['GAL 9 TC'],52,0.6666666666666666,0.5333333333333333,0.6346153846153846
12,['GAL 9 TC'],53,0.7142857142857143,0.625,0.6971153846153846
12,['GAL 9 TC'],54,0.6666666666666666,0.46153846153846156,0.6249999999999999
12,['GAL 9 TC'],55,0.5714285714285714,0.18181818181818182,0.46428571428571425
12,['GAL 9 TC'],56,0.5714285714285714,0.5714285714285713,0.5727272727272728
12,['GAL 9 TC'],57,0.7142857142857143,0.7272727272727273,0.7136363636363636
12,['GAL 9 TC'],58,0.6190476190476191,0.5,0.609090909090909
12,['GAL 9 TC'],59,0.5714285714285714,0.5714285714285714,0.6057692307692308
12,['GAL 9 TC'],60,0.6666666666666666,0.5333333333333333,0.6388888888888888
12,['GAL 9 TC'],61,0.6666666666666666,0.5882352941176471,0.6772727272727272
12,['GAL 9 TC'],62,0.6190476190476191,0.6363636363636364,0.6785714285714286
12,['GAL 9 TC'],63,0.5714285714285714,0.39999999999999997,0.5357142857142857
12,['GAL 9 TC'],64,0.7619047619047619,0.6153846153846154,0.7115384615384616
12,['GAL 9 TC'],65,0.6190476190476191,0.6,0.638888888888889
12,['GAL 9 TC'],66,0.6666666666666666,0.3636363636363636,0.575
12,['GAL 9 TC'],67,0.6666666666666666,0.5333333333333333,0.6388888888888888
12,['GAL 9 TC'],68,0.6190476190476191,0.5555555555555556,0.6272727272727273
12,['GAL 9 TC'],69,0.7619047619047619,0.6666666666666666,0.7500000000000001
12,['GAL 9 TC'],70,0.5238095238095238,0.28571428571428575,0.509090909090909
12,['GAL 9 TC'],71,0.5714285714285714,0.5714285714285714,0.6057692307692308
12,['GAL 9 TC'],72,0.7142857142857143,0.5714285714285715,0.673076923076923
12,['GAL 9 TC'],73,0.47619047619047616,0.42105263157894735,0.5288461538461539
12,['GAL 9 TC'],74,0.5238095238095238,0.28571428571428575,0.509090909090909
12,['GAL 9 TC'],75,0.5238095238095238,0.5454545454545455,0.5432692307692308
12,['GAL 9 TC'],76,0.6190476190476191,0.6,0.6227272727272727
12,['GAL 9 TC'],77,0.7142857142857143,0.6666666666666665,0.7090909090909091
12,['GAL 9 TC'],78,0.7142857142857143,0.625,0.6971153846153846
12,['GAL 9 TC'],79,0.5238095238095238,0.5454545454545455,0.5432692307692308
12,['GAL 9 TC'],80,0.5714285714285714,0.47058823529411764,0.5636363636363636
12,['GAL 9 TC'],81,0.5714285714285714,0.5263157894736842,0.5772727272727272
12,['GAL 9 TC'],82,0.6666666666666666,0.631578947368421,0.7307692307692308
12,['GAL 9 TC'],83,0.8095238095238095,0.8000000000000002,0.8090909090909091
12,['GAL 9 TC'],84,0.6190476190476191,0.20000000000000004,0.475
12,['GAL 9 TC'],85,0.5238095238095238,0.5833333333333334,0.5357142857142857
12,['GAL 9 TC'],86,0.6666666666666666,0.4615384615384615,0.6166666666666667
12,['GAL 9 TC'],87,0.6190476190476191,0.5000000000000001,0.631818181818182
12,['GAL 9 TC'],88,0.5714285714285714,0.5714285714285715,0.5833333333333334
12,['GAL 9 TC'],89,0.47619047619047616,0.26666666666666666,0.44444444444444453
12,['GAL 9 TC'],90,0.7619047619047619,0.7058823529411764,0.7545454545454545
12,['GAL 9 TC'],91,0.6190476190476191,0.3333333333333333,0.5480769230769231
12,['GAL 9 TC'],92,0.47619047619047616,0.42105263157894735,0.5288461538461539
12,['GAL 9 TC'],93,0.7142857142857143,0.6666666666666666,0.75
12,['GAL 9 TC'],94,0.5238095238095238,0.28571428571428575,0.5409090909090909
12,['GAL 9 TC'],95,0.6190476190476191,0.6363636363636364,0.6785714285714286
12,['GAL 9 TC'],96,0.5714285714285714,0.47058823529411764,0.5636363636363636
12,['GAL 9 TC'],97,0.7142857142857143,0.7000000000000001,0.7361111111111112
12,['GAL 9 TC'],98,0.5714285714285714,0.39999999999999997,0.5863636363636364
12,['GAL 9 TC'],99,0.6666666666666666,0.631578947368421,0.6636363636363637
12,['GAL 9 TC'],100,0.7142857142857143,0.625,0.7045454545454545
12,"['CD4', 'PD-1', 'GAL 9 TC']",1,0.7619047619047619,0.8148148148148148,0.7355769230769231
12,"['CD4', 'PD-1', 'GAL 9 TC']",2,0.8095238095238095,0.8,0.8461538461538461
12,"['CD4', 'PD-1', 'GAL 9 TC']",3,0.7142857142857143,0.8000000000000002,0.65
12,"['CD4', 'PD-1', 'GAL 9 TC']",4,0.8571428571428571,0.8571428571428571,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",5,0.8571428571428571,0.8571428571428571,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",6,0.8095238095238095,0.8750000000000001,0.7142857142857143
12,"['CD4', 'PD-1', 'GAL 9 TC']",7,0.5714285714285714,0.5714285714285713,0.5727272727272728
12,"['CD4', 'PD-1', 'GAL 9 TC']",8,0.8095238095238095,0.8571428571428571,0.7740384615384615
12,"['CD4', 'PD-1', 'GAL 9 TC']",9,0.7619047619047619,0.8148148148148148,0.7355769230769231
12,"['CD4', 'PD-1', 'GAL 9 TC']",10,0.8571428571428571,0.9032258064516129,0.7857142857142857
12,"['CD4', 'PD-1', 'GAL 9 TC']",11,0.8571428571428571,0.88,0.85
12,"['CD4', 'PD-1', 'GAL 9 TC']",12,0.7619047619047619,0.7058823529411765,0.7596153846153846
12,"['CD4', 'PD-1', 'GAL 9 TC']",13,0.6190476190476191,0.6,0.638888888888889
12,"['CD4', 'PD-1', 'GAL 9 TC']",14,0.8095238095238095,0.8333333333333333,0.8181818181818181
12,"['CD4', 'PD-1', 'GAL 9 TC']",15,0.8095238095238095,0.8181818181818182,0.8136363636363636
12,"['CD4', 'PD-1', 'GAL 9 TC']",16,0.8095238095238095,0.7999999999999999,0.8194444444444444
12,"['CD4', 'PD-1', 'GAL 9 TC']",17,0.7619047619047619,0.8148148148148148,0.75
12,"['CD4', 'PD-1', 'GAL 9 TC']",18,0.8095238095238095,0.8000000000000002,0.8090909090909091
12,"['CD4', 'PD-1', 'GAL 9 TC']",19,0.7142857142857143,0.7857142857142857,0.6805555555555556
12,"['CD4', 'PD-1', 'GAL 9 TC']",20,0.8095238095238095,0.7777777777777777,0.8221153846153845
12,"['CD4', 'PD-1', 'GAL 9 TC']",21,0.6666666666666666,0.5882352941176471,0.6527777777777778
12,"['CD4', 'PD-1', 'GAL 9 TC']",22,0.7619047619047619,0.8275862068965517,0.7222222222222222
12,"['CD4', 'PD-1', 'GAL 9 TC']",23,0.8571428571428571,0.8695652173913044,0.8636363636363636
12,"['CD4', 'PD-1', 'GAL 9 TC']",24,0.9047619047619048,0.923076923076923,0.8888888888888888
12,"['CD4', 'PD-1', 'GAL 9 TC']",25,0.8095238095238095,0.8181818181818182,0.8136363636363636
12,"['CD4', 'PD-1', 'GAL 9 TC']",26,0.9047619047619048,0.8750000000000001,0.9285714285714286
12,"['CD4', 'PD-1', 'GAL 9 TC']",27,0.8571428571428571,0.8799999999999999,0.8472222222222222
12,"['CD4', 'PD-1', 'GAL 9 TC']",28,0.7619047619047619,0.7826086956521738,0.7681818181818181
12,"['CD4', 'PD-1', 'GAL 9 TC']",29,0.6666666666666666,0.631578947368421,0.6944444444444444
12,"['CD4', 'PD-1', 'GAL 9 TC']",30,0.9047619047619048,0.9090909090909091,0.9090909090909091
12,"['CD4', 'PD-1', 'GAL 9 TC']",31,0.8571428571428571,0.8571428571428571,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",32,0.6666666666666666,0.7586206896551724,0.6105769230769231
12,"['CD4', 'PD-1', 'GAL 9 TC']",33,0.8095238095238095,0.8571428571428571,0.7740384615384615
12,"['CD4', 'PD-1', 'GAL 9 TC']",34,0.5238095238095238,0.375,0.5
12,"['CD4', 'PD-1', 'GAL 9 TC']",35,0.7619047619047619,0.8,0.7727272727272727
12,"['CD4', 'PD-1', 'GAL 9 TC']",36,0.8095238095238095,0.8333333333333333,0.8045454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",37,0.9047619047619048,0.888888888888889,0.9230769230769231
12,"['CD4', 'PD-1', 'GAL 9 TC']",38,0.8571428571428571,0.823529411764706,0.860576923076923
12,"['CD4', 'PD-1', 'GAL 9 TC']",39,0.8095238095238095,0.8181818181818182,0.8136363636363636
12,"['CD4', 'PD-1', 'GAL 9 TC']",40,0.8571428571428571,0.88,0.85
12,"['CD4', 'PD-1', 'GAL 9 TC']",41,0.8095238095238095,0.75,0.7916666666666666
12,"['CD4', 'PD-1', 'GAL 9 TC']",42,0.8095238095238095,0.8181818181818181,0.8333333333333334
12,"['CD4', 'PD-1', 'GAL 9 TC']",43,0.6666666666666666,0.7199999999999999,0.6586538461538461
12,"['CD4', 'PD-1', 'GAL 9 TC']",44,0.7142857142857143,0.8,0.6666666666666667
12,"['CD4', 'PD-1', 'GAL 9 TC']",45,0.7619047619047619,0.8,0.7545454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",46,0.5714285714285714,0.64,0.5714285714285714
12,"['CD4', 'PD-1', 'GAL 9 TC']",47,0.8571428571428571,0.888888888888889,0.8333333333333334
12,"['CD4', 'PD-1', 'GAL 9 TC']",48,0.6666666666666666,0.6666666666666667,0.7067307692307692
12,"['CD4', 'PD-1', 'GAL 9 TC']",49,0.7142857142857143,0.7272727272727273,0.7136363636363636
12,"['CD4', 'PD-1', 'GAL 9 TC']",50,0.8571428571428571,0.8571428571428571,0.875
12,"['CD4', 'PD-1', 'GAL 9 TC']",51,0.8571428571428571,0.8421052631578948,0.8611111111111112
12,"['CD4', 'PD-1', 'GAL 9 TC']",52,0.8095238095238095,0.8,0.8461538461538461
12,"['CD4', 'PD-1', 'GAL 9 TC']",53,0.8095238095238095,0.7777777777777777,0.8221153846153845
12,"['CD4', 'PD-1', 'GAL 9 TC']",54,0.7619047619047619,0.782608695652174,0.7916666666666666
12,"['CD4', 'PD-1', 'GAL 9 TC']",55,0.7142857142857143,0.7000000000000001,0.7857142857142857
12,"['CD4', 'PD-1', 'GAL 9 TC']",56,0.7619047619047619,0.8,0.7545454545454546
12,"['CD4', 'PD-1', 'GAL 9 TC']",57,0.8571428571428571,0.88,0.85
